"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","CONVERSION RATE","PL","AMOUNT","BALANCE"
"1076","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1077","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1078","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1079","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1080","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1081","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1082","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1083","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1084","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1085","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1086","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1087","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1088","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1089","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1090","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1091","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1092","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1093","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1094","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1095","2026-06-11 07:21:14 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1096","2026-06-11 07:21:14 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1097","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1098","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1099","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1100","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1101","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1102","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1103","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1104","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1105","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1106","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1107","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1108","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1109","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1110","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1111","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1112","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1113","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1114","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1115","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1116","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1117","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1118","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1119","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1120","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1121","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1122","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1123","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1124","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1125","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1126","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1127","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1128","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1129","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1130","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1131","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1132","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1133","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1134","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1135","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1136","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1137","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1138","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1139","2026-06-11 07:21:15 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1140","2026-06-11 07:21:15 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1141","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1142","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1143","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1144","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1145","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1146","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1147","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1148","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1149","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1150","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1151","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1152","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1153","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1154","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1155","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1156","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1157","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1158","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1159","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1160","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1161","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1162","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1163","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1164","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1165","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1166","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1167","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1168","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1169","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1170","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1171","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1172","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1173","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1174","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1175","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1176","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1177","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1178","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1179","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1180","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1181","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1182","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1183","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1184","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1185","2026-06-11 07:21:16 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1186","2026-06-11 07:21:16 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1187","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1188","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1189","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1190","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1191","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1192","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1193","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1194","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1195","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1196","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1197","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1198","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1199","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1200","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1201","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1202","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1203","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1204","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1205","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1206","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1207","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1208","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1209","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1210","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1211","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1212","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1213","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1214","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1215","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1216","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1217","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1218","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1219","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1220","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1221","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1222","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1223","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1224","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1225","2026-06-11 07:21:17 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1226","2026-06-11 07:21:17 EDT","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","",""
"1227","2026-06-11 07:24:11 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1228","2026-06-11 07:24:11 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15376","100000.00","Buy","11.8781","","","","0.00000","0.0000","1.4114","-28.22790","","98092.48"
"1229","2026-06-11 07:24:19 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1230","2026-06-11 07:24:19 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15360","100000.00","Sell","11.8781","","","","0.00000","0.0000","1.4114","-19.75950","","98072.72"
"1231","2026-06-11 07:24:27 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1232","2026-06-11 07:24:27 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15376","100000.00","Buy","11.1792","","","","0.00000","0.0000","1.4114","-28.22750","","98044.49"
"1233","2026-06-11 07:24:38 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1234","2026-06-11 07:24:38 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15359","100000.00","Sell","11.1794","","","","0.00000","0.0000","1.4114","-21.17090","","98023.32"
"1235","2026-06-11 07:24:45 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1236","2026-06-11 07:24:45 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15376","100000.00","Buy","11.1792","","","","0.00000","0.0000","1.4114","-28.22750","","97995.09"
"1237","2026-06-11 07:24:55 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Buy","","","","","","","","","",""
"1238","2026-06-11 07:24:55 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15375","100000.00","Buy","10.4804","","","","0.00000","0.0000","1.3834","161.85970","","98156.95"
"1239","2026-06-11 07:24:55 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1240","2026-06-11 07:24:55 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1241","2026-06-11 07:25:00 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","100000.00","Sell","","","","","","","","","",""
"1242","2026-06-11 07:25:00 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.15360","100000.00","Sell","10.4806","","","","0.00000","0.0000","1.4114","-111.49930","","98045.45"
"1243","2026-06-11 07:25:00 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
